channel_title,channel_username,message_id,message,message_date,media_path,youtube_links,emoji_used
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1520,"Plastibell or Circumcision rings are available in size 1.1,1.3 and 1.5.
  
And for your medical equipments
Kindly ask you to join and share this link to your friends and colleagues. Much respect!
    0912329758
Telegram:  ",2023-08-31 08:54:39+00:00,photos_eahci/@EAHCI_1520.jpg,['https://t.me/durable_medical_equipments'],📱
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1519,"Portable B&W Ultrasound, Brand:EMP    Model: N2 
 
•Display: 12.1-inch LED 
•Probe Connector: 2 
     With two probes (Linear & Convex) 
•Storage: 128GB SSD 
•Net Weight: 6 kg 
•Battery backup: ≥ 3 hours 
•Warranty: 2 Years 
•IMAGE MODE: B Mode, 2B/4B Mode, M Mode, Anatomical M Mode, B/M Mode. And Pulse Wave Doppler Mode 
•Application: Abdomen, Obstetrics, Gynecology, Urology, Musculoskeletal, Orthopedics, Small Part, Vascular. 

0912329758
Telegram: ",2023-08-31 08:47:13+00:00,photos_eahci/@EAHCI_1519.jpg,['https://t.me/durable_medical_equipments'],📱
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1518,,2023-08-29 14:35:39+00:00,No Media,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1517,"#Mekele_Ultrasound_Training
ካብ መስከረም 6/2015 ጀሚሩ ል 1ስሙን ክወሃብ እዮ።( ናይ 15CEU Certificate)
---------------------------------------------
⏩Trainees -Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩Trainers -Rad & OBGYN specialists .
Place- Selected Hospitals 
Hosted-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Dr.Bety 0941416513(Mekele)
  Dr.meron  0968670067
    Daye    0941404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-29 13:18:45+00:00,photos_eahci/@EAHCI_1517.jpg,[],👉🚩✔📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1516,"#ሞያ_ፈቃድ_ለምታድሱ
#CPD_በተመጣጣኝ_ክፍያ
#Title_Antimicrobial Drug Resistance Prevention-15CEU CPD ነሐሴ 27  /2015።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
Title =Antimicrobial Drug Resistance Prevention15CEU
0968670067 Dr.Meron
0965412222
0941404444
0942404444
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-08-28 11:42:29+00:00,photos_eahci/@EAHCI_1516.jpg,[],👉✔👉📳📳📳📳📳🚩🏃❗
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1515,,2023-08-28 08:44:12+00:00,No Media,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1514,"ነገ ይጀምራል
#CPD ነሐሴ 23 /2015 ይጀምራል(15 CEU)-Infection Prevention ።ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0941404444
0968670067
0965412222
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-08-28 08:38:50+00:00,photos_eahci/@EAHCI_1514.jpg,[],🚮❗📳📳📳📳🏃❗
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1513,"ነገ ይጀምራል
#CPD ነሐሴ 23 /2015 ይጀምራል(15 CEU)-Infection Prevention ።ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0942404444
0941404444
0968670067
0965412222
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-08-28 07:12:59+00:00,photos_eahci/@EAHCI_1513.jpg,[],🚮❗📳📳📳📳📳🏃❗
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1512,"#Addis Abeba ፈጥነው ይመዝገቡ!!
#Ultrasound_Training_in_#Addis Ababa (#CPD)
መስከረም 6/2016 ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Dr.meron  0968670067
   Efrata(A.A)  0942404444
   Daye    0941404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-28 05:34:26+00:00,photos_eahci/@EAHCI_1512.jpg,[],👉🚩✔📳📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1511,"#እንዳያመልጣችሁ
#የግርዛት_ስልጠና_በአዲስ_አበባ(#CPD)በቀለበትና ያለቀለበት
ከመስከረም 7/2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ። 
---------------------------------------
⏩ሰልጣኞች-Medical Doctors  , HO, Nurse, Bsc ,& Msc Midwifery & others.
⏩አሰልጣኞች-#Urologist 
የስልጠና ቦታ-1. #በጋንዲ_ሆስፒታልና በተመረጡ ሆስፒታሎች
አዘጋጅ-#Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
Dr.meron  0968670067
 Daye    0941404444
  Office        0965412222 
  Office        0941038774
  Office        0462124400
For more info .follow us on telegram :-

t.me/eahci",2023-08-27 15:34:46+00:00,photos_eahci/@EAHCI_1511.jpg,[],➡👉🚩✔📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1510,,2023-08-27 09:30:21+00:00,No Media,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1509,,2023-08-27 09:22:09+00:00,photos_eahci/@EAHCI_1509.jpg,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1508,,2023-08-27 09:22:09+00:00,photos_eahci/@EAHCI_1508.jpg,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1507,"#Ongoing !
#Male_Circumcision Training is  ongoing by #Urologist @Hawassa 
#Join_us for More #Quality Trainings 

0941404444
0965412222
0462124400

T.me/eahci",2023-08-27 09:22:09+00:00,photos_eahci/@EAHCI_1507.jpg,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1506,"Announcement -Adult Cardiology Fellowship program

The department of internal medicine, SPHMMC, kindly invites all qualified and competent applicants to apply for fellowship program in adult cardiology.

Admission requirements:
1. The candidate must have doctor of medicine from a recognized medical school. 
2. Completed residency program in internal medicine from a recognized medical school.
3. Served at least for two years 
4. Must complete screening process for admission to be undertaken by the department of internal medicine including entrance examination. 
5. Registered and licensed to practice internal medicine in Ethiopia by the relevant authorities. 
6. Should have adequate physical and mental health to deliver both his/her academic and clinical service responsibilities.

7. Must pass Graduate Admission Test (GAT) administered by MOE

Applicants should write a brief letter of intent describing their interest in the fellowship, expectations and impact on their career after joining the program. 

Applicants should submit the following documents.
 Application letter
 Recent CV with intent letter
 Copy of credentials including degrees, student copy
 Two letters of recommendation in a sealed envelope
 Letter of sponsorship from sponsoring institution

Interested applicants can apply in person to SPHMMC registrar office or the department of internal medicine or use registrar@sphmmc.edu.et  to send scanned copy. 

Available spots- 3
Application deadline: September 5, 2023. 

NB: The early application date is needed to give candidates adequate time to take GAT exam. Entrance exam and Interview of the short listed candidates will be conducted at the end of November 2023. Specific dates to be announced in the future.",2023-08-26 21:10:49+00:00,No Media,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1505,"ሰኞ ይጀምራል
#CPD ነሐሴ 22 /2015 ይጀምራል(15 CEU)-Infection Prevention ።ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0942404444
0941404444
0968670067
0965412222
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-08-26 06:19:15+00:00,photos_eahci/@EAHCI_1505.jpg,[],🚮❗📳📳📳📳📳🏃❗
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1504,"# ነገ ይጀምራል 
#የግርዛት_ስልጠና_ሀዋሳ
#Circumcision_Skill_Training_@Hawassa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት   ነሐሴ 21 /2015  ይሰጣል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
ሰልጣኞች-GP,HO,Nurse,Midwif
   0941404444  Daye
   Dr Meron 0968670067 
     office       0965412222
     Efrata       0942404444
     office       0941038774
     office       0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2023-08-26 06:18:25+00:00,photos_eahci/@EAHCI_1504.jpg,[],➥🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶👉👉👉📳📳📳📳📳📳👉👉
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1503,"# 2 ቀን ቀረው
#የግርዛት_ስልጠና_ሀዋሳ
#Circumcision_Skill_Training_@Hawassa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት   ነሐሴ 21 /2015  ይሰጣል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
ሰልጣኞች-GP,HO,Nurse,Midwif
   0941404444  Daye
   Dr Meron 0968670067 
     office       0965412222
     Efrata       0942404444
     office       0941038774
     office       0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2023-08-26 05:57:22+00:00,photos_eahci/@EAHCI_1503.jpg,[],➥🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶👉👉👉📳📳📳📳📳📳👉👉
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1502,"#ሀዋሳ
#Ultrasound_Training_in_Hawassa (#CPD)
መስከረም 7 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Daye  0941404444
   Dr .meron 0968670067
   Efrata(A.A)  0942404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-25 12:26:05+00:00,photos_eahci/@EAHCI_1502.jpg,[],👉🚩✔📳📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1501,"#Addis Abeba ፈጥነው ይመዝገቡ!!
#Ultrasound_Training_in_#Addis Ababa (#CPD)
ነሐሴ 28 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Dr.meron  0968670067
   Efrata(A.A)  0942404444
   Daye    0941404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-25 12:25:03+00:00,photos_eahci/@EAHCI_1501.jpg,[],👉🚩✔📳📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1500,,2023-08-25 07:57:23+00:00,photos_eahci/@EAHCI_1500.jpg,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1499," GOOD NEWS                                                    
 New year offer   

We present you the best brand 3 part hematology analyzer with semi automated chemistry analyzer with a special package with only 450,000 birr
 Do not miss this opportunity 
Share it to your friends and colleague 

 Pre orders only
Till Ethiopian new year

 ☎️Call us 
         0912329758
         0930212221 
Telegram: ",2023-08-25 07:57:23+00:00,photos_eahci/@EAHCI_1499.jpg,['https://t.me/durable_medical_equipments'],🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼👉👉👉🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1498,"# 2 ቀን ቀረው
#የግርዛት_ስልጠና_ሀዋሳ
#Circumcision_Skill_Training_@Hawassa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት   ነሐሴ 21 /2015  ይሰጣል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
ሰልጣኞች-GP,HO,Nurse,Midwif
   0941404444  Daye
   Dr Meron 0968670067 
     office       0965412222
     Efrata       0942404444
     office       0941038774
     office       0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2023-08-25 06:30:56+00:00,photos_eahci/@EAHCI_1498.jpg,[],➥🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶👉👉👉📳📳📳📳📳📳👉👉
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1497,,2023-08-24 16:36:20+00:00,photos_eahci/@EAHCI_1497.jpg,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1496,"#Completed_Successfuly!
Training of #Basic_ obstetric Ultrasound at #Adama in collaboration with Ethio American Medical training for one week.
15CEU 
We are accessible !
       #Adama",2023-08-24 16:36:20+00:00,photos_eahci/@EAHCI_1496.jpg,[],👉👉👉
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1495,,2023-08-24 11:14:04+00:00,No Media,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1494,,2023-08-23 11:24:50+00:00,No Media,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1493,"ነገ ይጀምራል
#CPD ነሐሴ 23 /2015 ይጀምራል(15 CEU)-Infection Prevention ።ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ
--------------------------------------------
0942404444
0941404444
0968670067
0965412222
0462124400
    Ethio-American CPD center & Health Consultancy.
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-08-22 07:51:12+00:00,photos_eahci/@EAHCI_1493.jpg,[],🚮❗📳📳📳📳📳🏃❗
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1492,"# ነገ ይጀምራል 
#የግርዛት_ስልጠና_ሀዋሳ
#Circumcision_Skill_Training_@Hawassa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት   ነሐሴ 21 /2015  ይሰጣል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
ሰልጣኞች-GP,HO,Nurse,Midwif
   0941404444  Daye
   Dr Meron 0968670067 
     office       0965412222
     Efrata       0942404444
     office       0941038774
     office       0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2023-08-22 07:49:56+00:00,photos_eahci/@EAHCI_1492.jpg,[],➥🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶👉👉👉📳📳📳📳📳📳👉👉
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1491,,2023-08-21 13:30:59+00:00,No Media,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1490,"#ነገ  ይጀምራል 
#የሞያ_ፈቃድ_የምታድሱ_CPD_Training(15CEU)
#Title_Integrated _Emergency Medicine 
#ነሐሴ 16  ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Addis_Ababa_Harari_Oromia_Amhara_SNNPR_Sidama_ደቡብ_ምዕራብ_ላላችሁ።
--------------------------------------------
0968670067
0941404444
0965412222  A.A/Harar/አማራ
0941404444  ደቡብ/ሲዳማ
0942404444  A.A/ኦሮምያ
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-08-21 11:39:08+00:00,photos_eahci/@EAHCI_1490.jpg,[],📳📳📳📳📳📳🚩🏃❗
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1488,"#ሰኞ ይጀምራል 
#የሞያ_ፈቃድ_የምታድሱ_CPD_Training(15CEU)
#Title_Integrated _Emergency Medicine 
#ነሐሴ 15  ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Addis_Ababa_Harari_Oromia_Amhara_SNNPR_Sidama_ደቡብ_ምዕራብ_ላላችሁ።
--------------------------------------------
0968670067
0941404444
0965412222  A.A/Harar/አማራ
0941404444  ደቡብ/ሲዳማ
0942404444  A.A/ኦሮምያ
0462124400
    Organized By-(Ethio-American CPD center & Health Consultancy.)
We Are Committed To Excellence In Medical Trainings 
-join our telegram channel 
T.me/eahci",2023-08-19 07:06:50+00:00,photos_eahci/@EAHCI_1488.jpg,[],📳📳📳📳📳📳🚩🏃❗
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1487,"#የግርዛት_ስልጠና_ሀዋሳ
#Circumcision_Skill_Training_@Hawassa(Adult & Neonates with Ring )  በቀለበትና ያለቀለበት   ነሐሴ 21 /2015  ይሰጣል።(15CEU CPD & Skill)

የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
ሰልጣኞች-GP,HO,Nurse,Midwif
   0941404444  Daye
   Dr Meron 0968670067 
     office       0965412222
     Efrata       0942404444
     office       0941038774
     office       0462124400  

ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
Circumcision is our Patented & Accredited Course !
:-t.me/eahci",2023-08-18 07:51:40+00:00,photos_eahci/@EAHCI_1487.jpg,[],➥🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶👉👉👉📳📳📳📳📳📳👉👉
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1486,"#ነገ_በአዳማ_Ultrasound_ስልጠና_ይጀመራል !
#Ultrasound_Training 
ነሐሴ 14 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  Dr.meron  0968670067
   Efrata    0942404444
   Daye 0941404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-18 05:30:12+00:00,No Media,[],👉🚩✔📳📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1485,"#እንዳያመልጥዎ
#Ultrasound_ስልጠና #Addis Ababa  (#CPD)
ነሐሴ 14 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Dr.meron  0968670067
   Daye 0941404444
   Efrata(A.A)  0942404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-18 04:59:44+00:00,photos_eahci/@EAHCI_1485.jpg,[],👉🚩✔📳📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1484,"Ultrasound_ስልጠና #Addis Ababa  (#CPD)
ነሐሴ 14 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   Dr.meron  0968670067
   Daye 0941404444
   Efrata(A.A)  0942404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-17 15:34:06+00:00,photos_eahci/@EAHCI_1484.jpg,[],👉👉🚩✔📳📳📳📳📳📳🏃
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1483,"#Laboratory_Professionals
#CPD
ነሀሴ 15 ጀምሮ/2015 (15 CEU) 
====================
#Title -Laboratory Quality Assurance 
Call & Register 
 Office      0941404444     
  Office      0965412222
 office       0942404444
  Office      0462124400
#Trainer Status -PHD candidate with Lab.Techno. science Background. 
N.B.1.Register soon 
Improve your skill, get certified with 15CEU
follow us on telegram 

 @EAHCI",2023-08-17 07:46:39+00:00,photos_eahci/@EAHCI_1483.jpg,[],👉👉📳📳📳📳🏃❗👍
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1482,,2023-08-16 17:16:28+00:00,photos_eahci/@EAHCI_1482.jpg,[],
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1481," GOOD NEWS                                                    
 New year offer   

We present you the best brand 3 part hematology analyzer with semi automated chemistry analyzer with a special package with only 450,000 birr
 Do not miss this opportunity 
Share it to your friends and colleague 

 Pre orders only
Till Ethiopian new year

 ☎️Call us 
         0912329758
         0930212221 
Telegram: ",2023-08-16 17:16:28+00:00,photos_eahci/@EAHCI_1481.jpg,['https://t.me/durable_medical_equipments'],🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼👉👉👉🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼🌼
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1480,"#Laboratory_Professionals
#CPD
ነሀሴ 15 ጀምሮ/2015 (15 CEU) 
====================
#Title -Laboratory Quality Assurance 
Call & Register 
 Office      0941404444     
  Office      0965412222
 office       0942404444
  Office      0462124400
#Trainer Status -PHD candidate with Lab.Techno. science Background. 
N.B.1.Register soon 
Improve your skill, get certified with 15CEU
follow us on telegram 

 @EAHCI",2023-08-16 14:54:43+00:00,photos_eahci/@EAHCI_1480.jpg,[],👉👉📳📳📳📳🏃❗👍
ETHIO-AMERICAN MEDICAL TRAININGS( CPD ) & HEALTH CONSULTANCY CENTER,@EAHCI,1479,"#አዳማ_እሁድ_ይጀመራል🇪🇹🇺🇸
#Ultrasound_Training 
ነሐሴ 14 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
  Dr.meron  0968670067
   Efrata    0942404444
   Daye 0941404444
    Office        0965412222 
    Office        0941038774
    Office        0462124400
For more info .follow us on telegram :-
t.me/eahci",2023-08-16 09:56:49+00:00,photos_eahci/@EAHCI_1479.jpg,[],👉🚩✔📳📳📳📳📳📳🏃
